"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","url","computer","attaque"
"742","192.108.116.88","15/Dec/2017","15","37","59","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 20",0
"743","192.108.116.88","15/Dec/2017","15","38","00","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 134",0
"744","192.108.116.88","15/Dec/2017","15","38","00","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"745","192.108.116.88","15/Dec/2017","15","38","00","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"746","192.108.116.88","15/Dec/2017","15","38","00","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 88",0
"747","192.108.116.88","15/Dec/2017","15","38","00","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"748","192.108.116.88","15/Dec/2017","15","38","00","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"749","192.108.116.88","15/Dec/2017","15","38","02","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"750","192.108.116.88","15/Dec/2017","15","38","02","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"751","192.108.116.88","15/Dec/2017","15","38","02","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"752","192.108.116.88","15/Dec/2017","15","38","02","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 94",0
"753","192.108.116.88","15/Dec/2017","15","38","02","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"754","192.108.116.88","15/Dec/2017","15","38","02","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"755","192.108.116.88","15/Dec/2017","15","38","03","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 91",0
"756","192.108.116.88","15/Dec/2017","15","38","03","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"757","192.108.116.88","15/Dec/2017","15","38","03","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"758","192.108.116.88","15/Dec/2017","15","38","05","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"759","192.108.116.88","15/Dec/2017","15","38","05","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"760","192.108.116.88","15/Dec/2017","15","38","05","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"761","192.108.116.88","15/Dec/2017","15","38","05","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 90",0
"762","192.108.116.88","15/Dec/2017","15","38","05","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"763","192.108.116.88","15/Dec/2017","15","38","05","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"764","192.108.116.88","15/Dec/2017","15","38","05","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 91",0
"765","192.108.116.88","15/Dec/2017","15","38","05","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"766","192.108.116.88","15/Dec/2017","15","38","05","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"767","192.108.116.88","15/Dec/2017","15","38","07","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 3",0
"768","192.108.116.88","15/Dec/2017","15","38","08","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"769","192.108.116.88","15/Dec/2017","15","38","08","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"770","192.108.116.88","15/Dec/2017","15","38","08","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 163",0
"771","192.108.116.88","15/Dec/2017","15","38","08","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"772","192.108.116.88","15/Dec/2017","15","38","08","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"773","192.108.116.88","15/Dec/2017","15","38","08","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 95",0
"774","192.108.116.88","15/Dec/2017","15","38","09","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"775","192.108.116.88","15/Dec/2017","15","38","09","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"776","192.108.116.88","15/Dec/2017","15","38","11","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"777","192.108.116.88","15/Dec/2017","15","38","11","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"778","192.108.116.88","15/Dec/2017","15","38","11","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"779","192.108.116.88","15/Dec/2017","15","38","11","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 137",0
"780","192.108.116.88","15/Dec/2017","15","38","12","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"781","192.108.116.88","15/Dec/2017","15","38","12","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"782","192.108.116.88","15/Dec/2017","15","38","12","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 166",0
"783","192.108.116.88","15/Dec/2017","15","38","12","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"784","192.108.116.88","15/Dec/2017","15","38","12","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"785","192.108.116.88","15/Dec/2017","15","38","14","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"786","192.108.116.88","15/Dec/2017","15","38","14","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"787","192.108.116.88","15/Dec/2017","15","38","14","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"788","192.108.116.88","15/Dec/2017","15","38","15","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 89",0
"789","192.108.116.88","15/Dec/2017","15","38","15","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"790","192.108.116.88","15/Dec/2017","15","38","15","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"791","192.108.116.88","15/Dec/2017","15","38","15","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 90",0
"792","192.108.116.88","15/Dec/2017","15","38","15","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"793","192.108.116.88","15/Dec/2017","15","38","15","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"794","192.108.116.88","15/Dec/2017","15","38","17","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"795","192.108.116.88","15/Dec/2017","15","38","17","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"796","192.108.116.88","15/Dec/2017","15","38","17","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"797","192.108.116.88","15/Dec/2017","15","38","17","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 90",0
"798","192.108.116.88","15/Dec/2017","15","38","17","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"799","192.108.116.88","15/Dec/2017","15","38","17","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"800","192.108.116.88","15/Dec/2017","15","38","17","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 88",0
"801","192.108.116.88","15/Dec/2017","15","38","18","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"802","192.108.116.88","15/Dec/2017","15","38","18","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"803","192.108.116.88","15/Dec/2017","15","38","20","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"804","192.108.116.88","15/Dec/2017","15","38","20","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"805","192.108.116.88","15/Dec/2017","15","38","20","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"806","192.108.116.88","15/Dec/2017","15","38","20","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 165",0
"807","192.108.116.88","15/Dec/2017","15","38","20","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 16",0
"808","192.108.116.88","15/Dec/2017","15","38","20","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 9",0
"809","192.108.116.88","15/Dec/2017","15","38","21","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 119",0
"810","192.108.116.88","15/Dec/2017","15","38","21","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"811","192.108.116.88","15/Dec/2017","15","38","21","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"812","192.108.116.88","15/Dec/2017","15","38","23","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"813","192.108.116.88","15/Dec/2017","15","38","23","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"814","192.108.116.88","15/Dec/2017","15","38","23","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"815","192.108.116.88","15/Dec/2017","15","38","23","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 222",0
"816","192.108.116.88","15/Dec/2017","15","38","24","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"817","192.108.116.88","15/Dec/2017","15","38","24","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 4",0
"818","192.108.116.88","15/Dec/2017","15","38","24","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 130",0
"819","192.108.116.88","15/Dec/2017","15","38","24","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"820","192.108.116.88","15/Dec/2017","15","38","24","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"821","192.108.116.88","15/Dec/2017","15","38","26","+0000","GET "," HTTP/1.1/NA/",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"822","192.108.116.88","15/Dec/2017","15","38","26","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"823","192.108.116.88","15/Dec/2017","15","38","26","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"824","192.108.116.88","15/Dec/2017","15","38","27","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 90",0
"825","192.108.116.88","15/Dec/2017","15","38","27","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
"826","192.108.116.88","15/Dec/2017","15","38","27","+0000","GET ","img/logo.png HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 1",0
"827","192.108.116.88","15/Dec/2017","15","38","27","+0000","POST ","datalab HTTP/1.1/NA/",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 87",0
"828","192.108.116.88","15/Dec/2017","15","38","27","+0000","GET ","css/index.css HTTP/1.1/",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36 0",0
