"","ip","date","hour","minute","seconds","zone","request1","request2","status","respsize","url","computer","timeR","attaque"
"594","192.108.116.88","15/Dec/2017","15","39","14","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"595","192.108.116.88","15/Dec/2017","15","39","14","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",92,0
"596","192.108.116.88","15/Dec/2017","15","39","14","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"597","192.108.116.88","15/Dec/2017","15","39","14","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"598","192.108.116.88","15/Dec/2017","15","39","15","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",88,0
"599","192.108.116.88","15/Dec/2017","15","39","15","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"600","192.108.116.88","15/Dec/2017","15","39","15","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"601","192.108.116.88","15/Dec/2017","15","39","17","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"602","192.108.116.88","15/Dec/2017","15","39","17","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"603","192.108.116.88","15/Dec/2017","15","39","17","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"604","192.108.116.88","15/Dec/2017","15","39","17","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",149,0
"605","192.108.116.88","15/Dec/2017","15","39","17","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"606","192.108.116.88","15/Dec/2017","15","39","17","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"607","192.108.116.88","15/Dec/2017","15","39","18","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",165,0
"608","192.108.116.88","15/Dec/2017","15","39","18","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"609","192.108.116.88","15/Dec/2017","15","39","18","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"610","192.108.116.88","15/Dec/2017","15","39","20","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"611","192.108.116.88","15/Dec/2017","15","39","20","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"612","192.108.116.88","15/Dec/2017","15","39","20","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"613","192.108.116.88","15/Dec/2017","15","39","21","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",126,0
"614","192.108.116.88","15/Dec/2017","15","39","21","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"615","192.108.116.88","15/Dec/2017","15","39","21","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"616","192.108.116.88","15/Dec/2017","15","39","22","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",128,0
"617","192.108.116.88","15/Dec/2017","15","39","22","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"618","192.108.116.88","15/Dec/2017","15","39","22","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"619","192.108.116.88","15/Dec/2017","15","39","24","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"620","192.108.116.88","15/Dec/2017","15","39","24","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"621","192.108.116.88","15/Dec/2017","15","39","24","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"622","192.108.116.88","15/Dec/2017","15","39","25","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",184,0
"623","192.108.116.88","15/Dec/2017","15","39","25","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"624","192.108.116.88","15/Dec/2017","15","39","25","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"625","192.108.116.88","15/Dec/2017","15","39","25","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",87,0
"626","192.108.116.88","15/Dec/2017","15","39","25","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"627","192.108.116.88","15/Dec/2017","15","39","25","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"628","192.108.116.88","15/Dec/2017","15","39","27","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"629","192.108.116.88","15/Dec/2017","15","39","27","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"630","192.108.116.88","15/Dec/2017","15","39","27","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",6,0
"631","192.108.116.88","15/Dec/2017","15","39","27","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",96,0
"632","192.108.116.88","15/Dec/2017","15","39","27","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"633","192.108.116.88","15/Dec/2017","15","39","27","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"634","192.108.116.88","15/Dec/2017","15","39","28","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",91,0
"635","192.108.116.88","15/Dec/2017","15","39","28","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"636","192.108.116.88","15/Dec/2017","15","39","28","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"637","192.108.116.88","15/Dec/2017","15","39","30","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"638","192.108.116.88","15/Dec/2017","15","39","30","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"639","192.108.116.88","15/Dec/2017","15","39","30","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"640","192.108.116.88","15/Dec/2017","15","39","30","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",129,0
"641","192.108.116.88","15/Dec/2017","15","39","30","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"642","192.108.116.88","15/Dec/2017","15","39","30","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",5,0
"643","192.108.116.88","15/Dec/2017","15","39","31","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",162,0
"644","192.108.116.88","15/Dec/2017","15","39","31","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"645","192.108.116.88","15/Dec/2017","15","39","31","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"646","192.108.116.88","15/Dec/2017","15","39","33","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"647","192.108.116.88","15/Dec/2017","15","39","34","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",2,0
"648","192.108.116.88","15/Dec/2017","15","39","34","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"649","192.108.116.88","15/Dec/2017","15","39","34","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",127,0
"650","192.108.116.88","15/Dec/2017","15","39","34","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"651","192.108.116.88","15/Dec/2017","15","39","34","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"652","192.108.116.88","15/Dec/2017","15","39","35","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",118,0
"653","192.108.116.88","15/Dec/2017","15","39","35","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"654","192.108.116.88","15/Dec/2017","15","39","35","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"655","192.108.116.88","15/Dec/2017","15","39","37","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"656","192.108.116.88","15/Dec/2017","15","39","37","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"657","192.108.116.88","15/Dec/2017","15","39","37","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"658","192.108.116.88","15/Dec/2017","15","39","37","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",90,0
"659","192.108.116.88","15/Dec/2017","15","39","37","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"660","192.108.116.88","15/Dec/2017","15","39","37","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"661","192.108.116.88","15/Dec/2017","15","39","38","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",90,0
"662","192.108.116.88","15/Dec/2017","15","39","38","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"663","192.108.116.88","15/Dec/2017","15","39","38","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"664","192.108.116.88","15/Dec/2017","15","39","40","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"665","192.108.116.88","15/Dec/2017","15","39","40","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"666","192.108.116.88","15/Dec/2017","15","39","40","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"667","192.108.116.88","15/Dec/2017","15","39","40","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",93,0
"668","192.108.116.88","15/Dec/2017","15","39","40","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"669","192.108.116.88","15/Dec/2017","15","39","40","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"670","192.108.116.88","15/Dec/2017","15","39","40","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",94,0
"671","192.108.116.88","15/Dec/2017","15","39","40","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"672","192.108.116.88","15/Dec/2017","15","39","40","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"673","192.108.116.88","15/Dec/2017","15","39","42","+0000","GET "," HTTP/1.1/NA",304,NA,NA,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",1,0
"674","192.108.116.88","15/Dec/2017","15","39","42","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"675","192.108.116.88","15/Dec/2017","15","39","42","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"676","192.108.116.88","15/Dec/2017","15","39","43","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",89,0
"677","192.108.116.88","15/Dec/2017","15","39","43","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"678","192.108.116.88","15/Dec/2017","15","39","43","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"679","192.108.116.88","15/Dec/2017","15","39","43","+0000","POST ","datalab HTTP/1.1/NA",200,1073,"http://31.14.135.81:3000/datalab","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",87,0
"680","192.108.116.88","15/Dec/2017","15","39","43","+0000","GET ","css/index.css HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
"681","192.108.116.88","15/Dec/2017","15","39","43","+0000","GET ","img/logo.png HTTP/1.1",304,NA,"http://31.14.135.81:3000/","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_3) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/43.0.2357.81 Safari/537.36",0,0
